시기,날짜,기사제목,url,감정,수치
체감반응,2025-09-03,“1년새 100만원 올랐어요”… 멈출 줄 모르는 월셋값 고공행진,https://n.news.naver.com/article/029/0002979947,슬픔,0.9990203380584717
체감반응,2025-09-03,결국 미분양 폭탄 터졌다...424가구 아파트 통째 공매 '충격',https://n.news.naver.com/article/014/0005401118,놀람,0.999864935874939
체감반응,2025-09-03,"‘송도역 한신더휴 프레스턴’, 뛰어난 입지와 중소형 구성으로 실수요 ‘선착순 줍줍 인기’",https://n.news.naver.com/article/016/0002523668,행복,0.9937574863433838
체감반응,2025-09-03,"경북개발공사, 매입임대주택 93세대 공급…주변 시세 30% 수준",https://n.news.naver.com/article/001/0015603548,중립,0.9999445676803589
체감반응,2025-09-03,"울산시, 관광숙박시설 허용 확대…유원지 개발 활성화",https://n.news.naver.com/article/001/0015603545,중립,0.9999682903289795
체감반응,2025-09-03,[단독] 현대건설 “디에이치 대치 에델루이 조합원 입주시 근저당 설정해야”,https://n.news.naver.com/article/119/0002998371,중립,0.9999407529830933
체감반응,2025-09-03,허윤홍 GS건설 대표 “사고현장 특별점검… 대대적 혁신 나설 것”,https://n.news.naver.com/article/366/0001105158,중립,0.9999419450759888
체감반응,2025-09-03,"오세훈 ""한강르네상스 때도 비판 난무…한강 서울시민 여가 공간 돼""",https://n.news.naver.com/article/008/0005245140,중립,0.9999662637710571
체감반응,2025-09-03,"블핑 제니, '450억' 한남동 빌딩에 새둥지… 월세가 '6000만원'",https://n.news.naver.com/article/417/0001099153,슬픔,0.950710117816925
체감반응,2025-09-03,"""외국인 건설 근로자 차별·괴롭힘 신고하세요""...서울시, 고충 전수조사",https://n.news.naver.com/article/014/0005401104,분노,0.542305052280426
체감반응,2025-09-03,초고가 주택 274㎡ 넘게 짓지 않는 이유 이거였네…고급주택 중과세 절묘하게 피하는 방법,https://n.news.naver.com/article/009/0005552347,중립,0.9995375871658325
체감반응,2025-09-03,"HDC랩스, AI기술에 디자인까지…스마트홈 시장 차별화",https://n.news.naver.com/article/014/0005401085,행복,0.9934367537498474
체감반응,2025-09-03,“신고가 또 신고가” 집값 띄우더니 줄줄이 ‘계약해제’,https://n.news.naver.com/article/021/0002733957,놀람,0.9793158173561096
체감반응,2025-09-03,"삼성물산, 홈 AI 컴패니언 로봇 서비스 실증",https://n.news.naver.com/article/029/0002979924,중립,0.9999535083770752
체감반응,2025-09-03,"코람코, 한남·방배·청담 정비사업에 하이엔드 브랜드 ‘어퍼하우스’ 추진[집슐랭]",https://n.news.naver.com/article/011/0004528665,중립,0.9970362186431885
체감반응,2025-09-03,이게 된다고? 태양광 '버스 도착정보 안내장치' 개발 성공,https://n.news.naver.com/article/014/0005401082,놀람,0.9998804330825806
체감반응,2025-09-03,울산·광주광역시 전세가율 고공행진,https://n.news.naver.com/article/031/0000962362,놀람,0.9958999752998352
체감반응,2025-09-03,"""꾼들이 낙찰가율 올려""…LH 전세사기 피해주택 매입 일부 차질",https://n.news.naver.com/article/003/0013459263,중립,0.999935507774353
체감반응,2025-09-03,"도로공사 ""9월 교통량·작업차단 증가...교통사고 주의"" 당부",https://n.news.naver.com/article/014/0005401071,중립,0.9999574422836304
체감반응,2025-09-03,"‘살기 좋은 아파트’ 강원특별자치도, 공동주택 모범관리단지 선정",https://n.news.naver.com/article/087/0001140020,중립,0.9999654293060303
체감반응,2025-09-03,"반도건설, 협력사와 산재 예방·안전문화 확산 논의",https://n.news.naver.com/article/022/0004065258,중립,0.9997349381446838
체감반응,2025-09-03,"현대건설, '층간소음 제로' 기술로 LH 1등급 성능 인정 획득",https://n.news.naver.com/article/008/0005245078,중립,0.9983363747596741
체감반응,2025-09-03,"제니, '건축법 위반' 건물 떠나 한남동으로…월세 6000만원",https://n.news.naver.com/article/243/0000084115,중립,0.9820204377174377
체감반응,2025-09-03,화재 취약한 빌라는 대출도 '불리'…'건축물 성능확인제도' 도입,https://n.news.naver.com/article/015/0005179619,중립,0.9999748468399048
체감반응,2025-09-03,"성수1지구 조합, 대의원회 부결 독려 전화…“특정 건설사 편들기” 반발",https://n.news.naver.com/article/277/0005646362,혐오,0.9974753260612488
체감반응,2025-09-03,"SRT 좌석난 심화…SR, 30년 장기 수송수요 예측 착수",https://n.news.naver.com/article/421/0008464197,중립,0.9999654293060303
체감반응,2025-09-03,'광명 필로티 참사' 막는다…전기불꽃 차단기·자동 소화기 등 지원,https://n.news.naver.com/article/422/0000777349,중립,0.9999663829803467
체감반응,2025-09-03,"AI로 아파트 단지 관리…HDC현대산업개발, HDC랩스와 함께 스마트홈 시장 공략 [집슐랭]",https://n.news.naver.com/article/011/0004528630,중립,0.9997944235801697
체감반응,2025-09-03,"강남권 개발호재 집중, ‘도곡 아테라’ 청약 흥행으로 관심 모아",https://n.news.naver.com/article/119/0002998285,행복,0.7116758823394775
체감반응,2025-09-03,트리플 생활권에 대단지…한화포레나 울산무거 9월 공급,https://n.news.naver.com/article/014/0005400988,중립,0.998674750328064
체감반응,2025-09-03,용산구 효창동 5-307번지 일대 재개발사업 정비계획 통과,https://n.news.naver.com/article/018/0006105918,중립,0.9999681711196899
체감반응,2025-09-03,'최고 49층 1121가구 주상복합' 홍제역 역세권 개발 사업 시행 구청이 맡는다 [집슐랭],https://n.news.naver.com/article/011/0004528607,행복,0.8622466325759888
체감반응,2025-09-03,"""올해만 10억 뛴 셈""…대치동 은마, 재건축 순항에 '반색' [주목이집]",https://n.news.naver.com/article/015/0005179562,중립,0.5664981007575989
체감반응,2025-09-04,지방 미분양 사업장 3~4% 저리 대출·세금 면제,https://n.news.naver.com/mnews/article/032/0003394414,중립,0.9999711513519287
체감반응,2025-09-04,"""개별홍보 위법""⋯송파한양2차에 HDC현산이 빠진 이유 [현장]",https://n.news.naver.com/mnews/article/031/0000962860,분노,0.9298723340034485
체감반응,2025-09-04,동해시 최고 도심 천곡동에 5년만에 아파트 건립,https://n.news.naver.com/mnews/article/087/0001140410,중립,0.7822079658508301
체감반응,2025-09-04,서울 준공업지역 아파트 재건축 탄력,https://n.news.naver.com/mnews/article/032/0003394379,중립,0.9999679327011108
체감반응,2025-09-04,4가구 중 1집 반려동물 키운다…아파트도 '펫심 잡기' 경쟁,https://n.news.naver.com/mnews/article/015/0005180499,혐오,0.9743269085884094
체감반응,2025-09-04,[단독] 땅 팔지 말라는데 쌓이는 적자 어찌할꼬…LH 부채 곧 200조 돌파,https://n.news.naver.com/mnews/article/009/0005553420,슬픔,0.7700424790382385
체감반응,2025-09-04,"""조합원에 현금·명품 뿌렸다""…현대건설, 반포주공 재건축 비리로 벌금 5000만원[부동산AtoZ]",https://n.news.naver.com/mnews/article/277/0005647223,혐오,0.9997450709342957
체감반응,2025-09-04,[단독] ‘전세사기 늪’ 빠졌던 HUG…조단위 빚 털어내고 간신히 적자 탈출,https://n.news.naver.com/mnews/article/009/0005553396,중립,0.9843073487281799
체감반응,2025-09-04,"""서울 초고가 아파트 180억 전액 현금으로"" 韓, 외국인 부동산 쇼핑 천국이었다[부동산AtoZ]",https://n.news.naver.com/mnews/article/277/0005647216,놀람,0.9992415904998779
체감반응,2025-09-04,"고정밀지도 반출, 구글 이어 애플 요구도 ‘유보’…12월에 결정",https://n.news.naver.com/mnews/article/032/0003394339,중립,0.9999719858169556
체감반응,2025-09-04,"“낙인 없는 임대, 가능한가”…저소득 전용에서 ‘중산층 친화형’ 장기임대로",https://n.news.naver.com/mnews/article/029/0002980298,중립,0.6828406453132629
체감반응,2025-09-04,"“입찰 조건 유지” 성수1지구, 유리해진 GS…2조 사업 경쟁 무산되나",https://n.news.naver.com/mnews/article/119/0002999008,중립,0.999954342842102
체감반응,2025-09-04,"송파한양2차 재건축, GS건설 단독 입찰로 시공사 선정 유찰",https://n.news.naver.com/mnews/article/029/0002980297,중립,0.9999700784683228
체감반응,2025-09-04,尹 정부 시절 20%나 증가한 외국인 주택 구매… 최고가 구입자는 어느 나라?,https://n.news.naver.com/mnews/article/021/0002734306,중립,0.9997614026069641
체감반응,2025-09-04,공공지원 민간임대 씨 마르나… 기금 출자비율 11%로 '뚝',https://n.news.naver.com/mnews/article/014/0005401927,슬픔,0.9994926452636719
체감반응,2025-09-04,31주째 오른 서울 아파트값… 혼조세 속 마·용·성 '들썩',https://n.news.naver.com/mnews/article/014/0005401926,놀람,0.9993416666984558
체감반응,2025-09-04,2년간 외국인 국내주택 소유 20% 늘어… 100억 이상도 5건,https://n.news.naver.com/mnews/article/014/0005401925,중립,0.9999175071716309
체감반응,2025-09-04,"신도리코, 성수동 토지·건물 2200억 낙찰…국내 경매 사상 최고가[부동산AtoZ]",https://n.news.naver.com/mnews/article/277/0005647212,놀람,0.9988759160041809
체감반응,2025-09-04,6·27 대책의 여파에 15억 이상 고가 아파트 경매시장 ‘찬바람’,https://n.news.naver.com/mnews/article/243/0000084200,슬픔,0.9943906664848328
체감반응,2025-09-04,송파한양2차 시공사 선정 잡음…GS건설만 입찰,https://n.news.naver.com/mnews/article/215/0001222661,중립,0.999887228012085
체감반응,2025-09-04,"'2조 대어’ 성수1지구, 지침완화 결국 부결 GS 단독 입성하나",https://n.news.naver.com/mnews/article/018/0006107130,중립,0.9998934268951416
체감반응,2025-09-04,‘송파한양2차’ 재건축 시공사 선정 유찰…GS건설만 참여,https://n.news.naver.com/mnews/article/022/0004065686,중립,0.999963641166687
체감반응,2025-09-04,"전월세 전환율 7년 만에 최고, 뛰는 월세... '전세도 DSR설'에 분주해진 수요자들",https://n.news.naver.com/mnews/article/469/0000885440,슬픔,0.9997774958610535
체감반응,2025-09-04,"현대건설, '힐스테이트 이수역센트럴' 9월 분양",https://n.news.naver.com/mnews/article/629/0000423095,행복,0.9076385498046875
체감반응,2025-09-04,송파한양2차 재건축 시공사 선정 입찰 유찰… GS건설 단독 참여,https://n.news.naver.com/mnews/article/366/0001105549,중립,0.9999710321426392
체감반응,2025-09-04,"노원구, 전국 최초 기존무허가건축물 공간정보플랫폼 개발",https://n.news.naver.com/mnews/article/003/0013462486,중립,0.9952280521392822
체감반응,2025-09-04,"정부, ‘지방 미분양 안심환매’ 가동…2028년까지 1만가구 지원[부동산AtoZ]",https://n.news.naver.com/mnews/article/277/0005647194,중립,0.9999518394470215
체감반응,2025-09-04,"'2조 대어' 성수1지구, 대의원회 부결…GS건설 무혈입성 수순",https://n.news.naver.com/mnews/article/277/0005647190,중립,0.9999662637710571
체감반응,2025-09-04,"재건축 조합원에 금품 제공… 현대건설, 벌금 5000만원 확정",https://n.news.naver.com/mnews/article/417/0001099451,혐오,0.7970981001853943
체감반응,2025-09-04,"""용적률 최대 400%""…준공업지역 재건축 물꼬 텄다 [뉴스+현장]",https://n.news.naver.com/article/215/0001222655,중립,0.9999338388442993
체감반응,2025-09-04,"송파한양2차 시공사 선정 '조합원 개별 접촉' 잡음…조합 ""적격성 따져볼 것""",https://n.news.naver.com/article/277/0005647188,중립,0.9931917786598206
체감반응,2025-09-04,목동 5·7단지 정비구역 지정 고시…최고 49층,https://n.news.naver.com/article/003/0013462472,중립,0.9999560117721558
체감반응,2025-09-04,"李 지적한 지주택, 공사비 증액에 '이중 감시장치' 채운다",https://n.news.naver.com/article/011/0004529242,중립,0.9998898506164551
체감반응,2025-09-04,"포니정재단, 인문학 콘퍼런스 개최…1970~1990년대 산업·경제 조망",https://n.news.naver.com/article/011/0004529238,중립,0.9999477863311768
체감반응,2025-09-04,"‘불법 홍보 논란’ 송파 한양2차 재건축, GS건설 단독 입찰로 ‘유찰’",https://n.news.naver.com/article/243/0000084190,중립,0.9999614953994751
체감반응,2025-09-04,건설업계 체감 경기지수 4개월째 하락…8월 4.9포인트↓,https://n.news.naver.com/article/374/0000461337,놀람,0.8322179317474365
체감반응,2025-09-04,'전세사기 늪'서 허우적대다 … HUG 적자탈출,https://n.news.naver.com/article/009/0005553235,중립,0.9997159838676453
체감반응,2025-09-04,LH 빚 200조 코앞인데 … 땅 팔지 말라니,https://n.news.naver.com/article/009/0005553234,놀람,0.5876526236534119
체감반응,2025-09-04,다시 상승폭 키우는 마·용·성,https://n.news.naver.com/article/009/0005553233,중립,0.9999744892120361
체감반응,2025-09-04,20년 만에 별이 된 '은마'...요동치는 강남 재건축,https://n.news.naver.com/article/215/0001222651,중립,0.9977193474769592
체감반응,2025-09-04,"현대건설, 6년 만에 사당동 신축 '힐스테이트 이수역 센트럴' 분양",https://n.news.naver.com/article/421/0008467471,중립,0.8131751418113708
체감반응,2025-09-04,"“관사 100가구 직접 임대·특별공급”…부산시, 해수부 직원 정주여건 지원 대책 발표",https://n.news.naver.com/article/009/0005553226,중립,0.999782145023346
체감반응,2025-09-04,'애플 지도 반출' 결정 12월로 유보,https://n.news.naver.com/article/277/0005647172,중립,0.9999749660491943
체감반응,2025-09-04,서울 아파트값 0.08%↑…규제에도 재건축·핵심지 강세[부동산AtoZ],https://n.news.naver.com/article/277/0005647167,중립,0.9997202754020691
체감반응,2025-09-04,송파한양2차 재건축 시공사 선정 유찰⋯GS건설 단독 참여,https://n.news.naver.com/article/031/0000962772,중립,0.9999628067016602
체감반응,2025-09-04,"한국도로공사, 김천대학교와 '스마트 물류 복합시설 활용' 업무협약",https://n.news.naver.com/article/421/0008467408,중립,0.9999538660049438
체감반응,2025-09-04,"교통안전공단, 미래차 애프터마켓 부품산업 협의체 출범",https://n.news.naver.com/article/421/0008467407,중립,0.9999655485153198
체감반응,2025-09-04,"송파 한양2차 재건축 입찰 유찰…GS건설 단독 참여, HDC 불참(종합)",https://n.news.naver.com/article/421/0008467406,중립,0.9999680519104004
체감반응,2025-09-04,"정부, 구글 이어 애플 '고정밀 지도 국외반출 요청' 결정 유보",https://n.news.naver.com/article/469/0000885421,중립,0.9999686479568481
체감반응,2025-09-04,지방 미분양 주택 살려라…‘안심환매’ 사업으로 1만 가구 지원한다,https://n.news.naver.com/article/032/0003394304,중립,0.9997215867042542
체감반응,2025-09-04,"""분담금 1.7억 줄였다""…준공업지역 용적률 확대 1호 '삼환도봉'(종합)[부동산AtoZ]",https://n.news.naver.com/article/277/0005647154,중립,0.9999724626541138
체감반응,2025-09-04,'노후 주거지' 신림동…재개발 시계 빨라진다,https://n.news.naver.com/article/015/0005180328,중립,0.9422580003738403
체감반응,2025-09-04,을지로 '주거·업무·관광' 복합공간 탈바꿈,https://n.news.naver.com/article/015/0005180324,중립,0.9999481439590454
체감반응,2025-09-04,대출 규제 두 달 지났는데…서울 집값 31주째 상승 곡선,https://n.news.naver.com/article/015/0005180323,중립,0.9895474910736084
체감반응,2025-09-04,"정부, 애플 '고정밀 지도' 반출 결정 유보",https://n.news.naver.com/article/011/0004529218,중립,0.9999632835388184
체감반응,2025-09-04,"이주현 ""중계동 학세권 노후 단지, 장기투자 매력적""",https://n.news.naver.com/article/015/0005180321,중립,0.9992215633392334
체감반응,2025-09-04,"'공사비 1.7조' 성수2, 연말 시공사 선정",https://n.news.naver.com/article/015/0005180320,중립,0.9949682354927063
체감반응,2025-09-04,"한화, 서울역 북부역세권에 '만다린 오리엔탈' 유치",https://n.news.naver.com/article/015/0005180319,중립,0.9987353682518005
체감반응,2025-09-04,"교통안전공단, 도로공사·손해보험협회와 '교통안전 캠페인' 실시",https://n.news.naver.com/article/421/0008467333,중립,0.9925149083137512
체감반응,2025-09-04,"국토부, 애플의 '고정밀 국내지도 국외 반출' 결정 유보",https://n.news.naver.com/article/014/0005401818,중립,0.9999653100967407
체감반응,2025-09-04,서울만 청약통장 220만명 해지…“고분양가에 경기도로 이탈”,https://n.news.naver.com/article/025/0003466813,중립,0.9988731741905212
체감반응,2025-09-04,"국토부, 애플 고정밀 국내 지도 국외반출 결정 유보",https://n.news.naver.com/article/366/0001105503,중립,0.9999581575393677
체감반응,2025-09-04,"정부, 애플 고정밀 지도 반출 60일 유보…“구글과 같은 기준으로”",https://n.news.naver.com/article/018/0006107019,중립,0.9999502897262573
체감반응,2025-09-04,"애플 '고정밀 지도' 반출 심사, 안보 논란 속 12월 결론",https://n.news.naver.com/article/421/0008467301,중립,0.9999722242355347
체감반응,2025-09-04,국토부 '애플의 고정밀 국내 지도 국외 반출' 결정 유보,https://n.news.naver.com/article/422/0000777795,중립,0.9999669790267944
체감반응,2025-09-04,"광주 광산구의회 ""광주 주변 개발제한구역 전면 해제해야""",https://n.news.naver.com/article/001/0015606390,중립,0.999057948589325
체감반응,2025-09-04,"정부, 구글 이어 애플 '고정밀 지도 국외반출 요청' 결정 유보",https://n.news.naver.com/article/003/0013462292,중립,0.9999686479568481
체감반응,2025-09-04,"국토부, 구글 이어 애플 지도 반출 요구도 '유보'...12월 결론",https://n.news.naver.com/article/008/0005245817,중립,0.9999626874923706
체감반응,2025-09-04,재건축 시공사 선정 위한 금품 제공… 현대건설 벌금 5000만 원 확정,https://n.news.naver.com/article/011/0004529206,혐오,0.9952229857444763
체감반응,2025-09-04,"""4·7호선 더블역세권""… '힐스테이트 이수역 센트럴' 분양",https://n.news.naver.com/article/417/0001099430,행복,0.9183912873268127
체감반응,2025-09-04,"“6년만에 사당동 신축”…현대건설, ‘힐스테이트 이수역센트럴’ 이달 분양",https://n.news.naver.com/article/016/0002524315,중립,0.9989264607429504
체감반응,2025-09-04,"현대건설, 반포주공 1단지 조합에 금품 제공 유죄 확정",https://n.news.naver.com/article/011/0004529201,분노,0.9998916387557983
체감반응,2025-09-04,대출규제 여파로 8월 강원도 경매시장 여전히 싸늘,https://n.news.naver.com/article/654/0000140213,중립,0.9998916387557983
체감반응,2025-09-04,분양 돌입 의정부 ‘탑석푸르지오 파크7’ 현장 가보니… “교통 호재 있지만 학교·상품 아쉬워”,https://n.news.naver.com/article/020/0003658804,슬픔,0.9923750758171082
체감반응,2025-09-04,과천·성남 '쌍끌이'…공급대책 앞두고도 수도권 남부 달린다,https://n.news.naver.com/article/648/0000039507,중립,0.9997209906578064
체감반응,2025-09-04,6·27 대책 후 수도권 아파트 낙찰률 '뚝'...경기는 2년3개월만 최저치,https://n.news.naver.com/article/666/0000082671,중립,0.8657870292663574
체감반응,2025-09-04,“21억이 10억 됐다” 용산구 아파트 평균값 한달 새 반토막 알고보니 [부동산360],https://n.news.naver.com/article/016/0002524297,놀람,0.9996071457862854
체감반응,2025-09-04,"서울 아파트값, 전주보다 0.08% 상승…8개 자치구 오름폭 확대",https://n.news.naver.com/article/366/0001105480,중립,0.9562104940414429
체감반응,2025-09-04,"‘워크아웃’ 태영건설, 의정부 오피스텔 사업 정리…PF 정상화 속도",https://n.news.naver.com/article/366/0001105479,중립,0.999962568283081
체감반응,2025-09-04,"""돈 많으면 쫓겨나니까..."" 딜레마에 빠진 임대주택 거주자들",https://n.news.naver.com/article/014/0005401767,슬픔,0.8754333257675171
체감반응,2025-09-04,"시멘트업계, 강릉 가뭄 극복 위해 생수 지원",https://n.news.naver.com/article/031/0000962728,중립,0.9999700784683228
체감반응,2025-09-04,찬바람 부는 건설업계…체감지수 4개월 연속 하락[집슐랭],https://n.news.naver.com/article/011/0004529178,공포,0.9893752336502075
체감반응,2025-09-04,"“우리 아파트는 반려견 세면대, 놀이터 있어요”... 펫펨족 공략 나선 건설사들",https://n.news.naver.com/article/009/0005553138,중립,0.9990622401237488
체감반응,2025-09-04,전체 가구 48%가 맞벌이… “분양시장 ‘직주근접’ 단지에 몰린다”,https://n.news.naver.com/article/020/0003658790,슬픔,0.9808245897293091
체감반응,2025-09-04,尹정부 외국인 주택 투기 방지 공언에도…2년 새 20% 증가,https://n.news.naver.com/article/088/0000968300,놀람,0.9742224812507629
체감반응,2025-09-04,송파한양2차 재건축 입찰에 GS건설만 참여해 유찰,https://n.news.naver.com/article/003/0013462123,중립,0.9984080195426941
체감반응,2025-09-04,"광화문광장, 디지털광고 천국 탈바꿈…5일 광화문스퀘어 점등(종합)",https://n.news.naver.com/article/001/0015606170,중립,0.905551016330719
체감반응,2025-09-04,"부산시, 해수부 이전 맞춰 공무원 주거지원 대책 발표",https://n.news.naver.com/article/005/0001800113,중립,0.9999347925186157
체감반응,2025-09-04,"부산 이전 해양수산부에 관사 100호 지원, 아파트 특공…부산시 주거 지원책 발표",https://n.news.naver.com/article/032/0003394268,중립,0.9999401569366455
체감반응,2025-09-04,"송파한양2차 시공사 선정 '유찰'…송파구 ""GS건설 개별 접촉 사실 확인""",https://n.news.naver.com/article/629/0000423007,중립,0.9999693632125854
체감반응,2025-09-04,"""서울 사당동서 6년 만에 신축 단지""…현대건설, '힐스테이트 이수역센트럴' 분양 [집슐랭]",https://n.news.naver.com/article/011/0004529157,행복,0.988707423210144
체감반응,2025-09-04,서울 을지로 '대변신'…주거·업무·관광 '삼박자' 개발 예고,https://n.news.naver.com/article/015/0005180269,중립,0.9999227523803711
체감반응,2025-09-04,"정원주 대우건설 회장, 북미 부동산 개발사업 속도 낸다",https://n.news.naver.com/article/015/0005180267,중립,0.9998421669006348
체감반응,2025-09-04,15억 이상 아파트 낙찰가율 ‘뚝’…전월比 6.2%P 하락,https://n.news.naver.com/article/029/0002980220,중립,0.9998829364776611
체감반응,2025-09-04,사당동서 6년 만에 새 아파트…'힐스테이트 이수역센트럴' 이달 분양,https://n.news.naver.com/article/015/0005180263,중립,0.9994807839393616
체감반응,2025-09-04,尹 정부 2년간 집 산 외국인 20% 늘었다,https://n.news.naver.com/article/011/0004529148,중립,0.9975977540016174
체감반응,2025-09-04,서울 집값 2주째 상승폭 커져…매수의향도 상승,https://n.news.naver.com/article/003/0013461964,중립,0.9998207688331604
체감반응,2025-09-04,서울 아파트 매맷값 ‘횡보’…공급 대책에 ‘촉각’,https://n.news.naver.com/article/028/0002764683,공포,0.9696102142333984
체감반응,2025-09-04,"반도건설 ""안전 사각지대 최소화""…현장 점검 강화",https://n.news.naver.com/article/374/0000461285,중립,0.9998998641967773
체감반응,2025-09-04,"부산 전세사기 피해 3,597건… HUG 보증 장기임대 아파트 주목받는 이유",https://n.news.naver.com/article/011/0004529137,중립,0.9004864692687988
체감반응,2025-09-05,"압구정·한남은 대출규제 ‘무풍지대’…100억 이상 주택 거래, 작년 보다 늘었다",https://n.news.naver.com/mnews/article/009/0005554055,중립,0.9998204112052917
체감반응,2025-09-05,DL건설 새 대표에 여성찬…현장 안전관리 강화할 듯,https://n.news.naver.com/mnews/article/015/0005181025,중립,0.9999723434448242
체감반응,2025-09-05,"청주시 ""대농지구 복합개발 2개 컨소시엄 사업참가 확약서 내""",https://n.news.naver.com/mnews/article/001/0015608627,중립,0.9999676942825317
체감반응,2025-09-05,원주 주택 공급 전국보다 빠르다…10년간 아파트만 40%↑,https://n.news.naver.com/mnews/article/421/0008469590,놀람,0.9999386072158813
체감반응,2025-09-05,이문4구역에 3488세대 공급 확정…서울 동북권 뉴타운 완성,https://n.news.naver.com/mnews/article/243/0000084265,중립,0.9999698400497437
체감반응,2025-09-05,대출규제 이후에도 초양극화 100억 넘는 아파트 거래 급증,https://n.news.naver.com/mnews/article/009/0005553971,놀람,0.9750696420669556
체감반응,2025-09-05,DL건설 새 대표에 여성찬,https://n.news.naver.com/mnews/article/009/0005553948,중립,0.9999537467956543
체감반응,2025-09-05,"'비탈길 열선' 자랑하던 성북구, 왜 특수학교 앞은 외면했나 [뉴스+현장]",https://n.news.naver.com/mnews/article/215/0001222794,분노,0.9987046718597412
체감반응,2025-09-05,"동부건설, 4300억 규모 광교·교산 민간참여 우협에 선정",https://n.news.naver.com/mnews/article/011/0004529705,중립,0.9999651908874512
체감반응,2025-09-05,"'투자도 월클'… 손흥민, 성수동 트리마제 팔아 30억원 시세차익",https://n.news.naver.com/mnews/article/417/0001099685,중립,0.9997196793556213
체감반응,2025-09-05,"춘천 캠프페이지 도시재생혁신지구 선정…""청년 희망 거점 추진""",https://n.news.naver.com/mnews/article/001/0015608571,중립,0.9999697208404541
체감반응,2025-09-05,"정동진레일바이크, 가뭄 피해 강릉시에 생수 3.6만병 전달",https://n.news.naver.com/mnews/article/421/0008469533,중립,0.8604602217674255
체감반응,2025-09-05,李정부 공급 대책 앞둔 분양시장 '관망세'…9곳 3520가구 청약,https://n.news.naver.com/mnews/article/629/0000423447,중립,0.9834340810775757
체감반응,2025-09-05,제로에너지 시대…'건물 일체형 태양광 발전' 나온다,https://n.news.naver.com/mnews/article/648/0000039541,중립,0.9999406337738037
체감반응,2025-09-05,"리얼하우스 ""서울 민간아파트 ㎡당 분양가 2000만 원 첫 돌파""[집슐랭]",https://n.news.naver.com/mnews/article/011/0004529692,중립,0.98631751537323
체감반응,2025-09-05,송파한양2차 조합원 개별 접촉 조사… GS건설 입찰 무효 위기,https://n.news.naver.com/mnews/article/417/0001099679,중립,0.9999250173568726
체감반응,2025-09-05,"국토부, 수원·춘천·천안 등 3곳 도시재생혁신지구 선정",https://n.news.naver.com/mnews/article/014/0005402405,중립,0.999964714050293
체감반응,2025-09-05,"강원개발공사, 고은리 행정복합타운 도시개발사업 재보완서 제출",https://n.news.naver.com/mnews/article/001/0015608523,중립,0.9999741315841675
체감반응,2025-09-05,"BS한양, 용현학익·풍무역 등 5000가구 공급",https://n.news.naver.com/mnews/article/015/0005180890,중립,0.999974250793457
체감반응,2025-09-05,이문4·길음5구역 통합심의 통과…동북권 뉴타운 '마지막 퍼즐' 완성,https://n.news.naver.com/mnews/article/015/0005180888,중립,0.9999706745147705
체감반응,2025-09-05,"10년째 제자리걸음 상장리츠…코람코, 직접 매수 나선다",https://n.news.naver.com/mnews/article/015/0005180886,중립,0.999954104423523
체감반응,2025-09-05,의정부우정 A-1블록 538가구 공공분양,https://n.news.naver.com/mnews/article/015/0005180885,중립,0.9999681711196899
체감반응,2025-09-05,"계룡건설, ‘엘리프 검단 포레듀’ 669세대 공급… 검단 핵심 입지 선점",https://n.news.naver.com/mnews/article/014/0005402402,중립,0.9999591112136841
체감반응,2025-09-05,"쌍용건설, 11조 싱가포르 ‘마리나 베이 샌즈’ 확장 공사에 도전장… 국내 유일 입찰 참여",https://n.news.naver.com/mnews/article/366/0001105815,중립,0.9991154074668884
체감반응,2025-09-05,'천안 성환 혁신지구 도시재생사업' 국가시범지구 선정,https://n.news.naver.com/article/001/0015608509,중립,0.9999407529830933
체감반응,2025-09-05,"손흥민, 성수동 트리마제 팔았다…8년 만에 시세차익 30억",https://n.news.naver.com/article/421/0008469467,놀람,0.8858217597007751
체감반응,2025-09-05,"LX공간정보아카데미, 7년 연속 '최우수 훈련기관'",https://n.news.naver.com/article/003/0013464389,행복,0.9999711513519287
체감반응,2025-09-05,"LH, 의정부우정 A-1블록 538가구 주택 공급",https://n.news.naver.com/article/629/0000423433,중립,0.9999487400054932
체감반응,2025-09-05,'수원·춘천·천안' 도시재생혁신지구 지정…8000억 투입해 쇠퇴지 재생,https://n.news.naver.com/article/421/0008469445,중립,0.999948263168335
체감반응,2025-09-05,"새만금개발청, 개인정보보호 문화 확산…임직원 캠페인 전개",https://n.news.naver.com/article/421/0008469432,중립,0.9993926286697388
체감반응,2025-09-05,경기도 수원 화성 인근에 도시재생 혁신지구 만든다,https://n.news.naver.com/article/009/0005553887,중립,0.9999477863311768
체감반응,2025-09-05,"동부건설, 광교·교산 공공주택사업 우선협상대상자 선정",https://n.news.naver.com/article/018/0006108198,중립,0.9999701976776123
체감반응,2025-09-05,LH 전면 진단 나선 국토부…재무·경영 개선까지 검토,https://n.news.naver.com/article/018/0006108193,중립,0.9999641180038452
체감반응,2025-09-05,[인사] 행정중심복합도시건설청,https://n.news.naver.com/article/277/0005647732,중립,0.9999338388442993
체감반응,2025-09-05,"성수2지구, 시공사 선정 '신호탄'…'GS건설 독주' 1지구 앞지르나",https://n.news.naver.com/article/018/0006108189,놀람,0.9999079704284668
체감반응,2025-09-05,"동부건설, 광교·교산 공공주택 우선협상자 선정",https://n.news.naver.com/article/003/0013464341,중립,0.9999679327011108
