구,법정동,계약일자,전용면적,평형,거래금액,평단가,거래유형,정책여부,이상치여부
은평구,은평3동,2024-05-17,76.99,23,112505,4831.0,중개거래,정책전,False
은평구,은평3동,2024-05-26,26.71,8,38765,4797.4,중개거래,정책전,False
은평구,은평3동,2024-05-02,48.74,15,81464,5525.1,중개거래,정책전,False
은평구,은평3동,2024-05-17,55.57,17,78532,4671.4,중개거래,정책전,False
은평구,은평2동,2024-05-21,67.49,20,95972,4700.8,중개거래,정책전,False
은평구,은평2동,2024-05-12,103.21,31,147881,4736.4,중개거래,정책전,False
은평구,은평2동,2024-05-07,103.34,31,142844,4569.7,중개거래,정책전,False
은평구,은평2동,2024-05-15,77.68,23,110969,4722.8,직거래,정책전,False
은평구,은평2동,2024-05-11,23.82,7,32739,4544.1,중개거래,정책전,False
은평구,은평2동,2024-05-01,24.36,7,36139,4904.1,중개거래,정책전,False
은평구,은평2동,2024-05-15,45.51,14,67092,4873.1,중개거래,정책전,False
은평구,은평2동,2024-05-02,38.27,12,52032,4495.1,중개거래,정책전,False
은평구,은평1동,2024-05-13,31.82,10,45110,4687.1,중개거래,정책전,False
은평구,은평1동,2024-05-19,80.07,24,120279,4965.7,중개거래,정책전,False
은평구,은평1동,2024-05-03,105.48,32,158046,4953.3,중개거래,정책전,False
은평구,은평1동,2024-05-09,74.21,22,102778,4578.5,중개거래,정책전,False
은평구,은평1동,2024-05-12,60.65,18,76020,4143.5,직거래,정책전,True
은평구,은평1동,2024-05-02,53.68,16,80675,4968.3,중개거래,정책전,False
은평구,은평1동,2024-05-20,38.62,12,54931,4701.8,중개거래,정책전,False
은평구,은평1동,2024-05-26,81.93,25,119994,4841.9,중개거래,정책전,False
은평구,은평1동,2024-05-26,63.48,19,86590,4509.0,직거래,정책전,False
은평구,은평3동,2024-06-18,74.2,22,122662,5465.2,중개거래,정책전,False
은평구,은평3동,2024-06-16,47.24,14,75435,5278.5,중개거래,정책전,False
은평구,은평3동,2024-06-22,22.37,7,33747,4987.1,중개거래,정책전,False
은평구,은평3동,2024-06-23,87.73,27,123095,4638.3,중개거래,정책전,False
은평구,은평3동,2024-06-13,62.43,19,90804,4807.9,중개거래,정책전,False
은평구,은평3동,2024-06-19,62.26,19,94410,5012.7,직거래,정책전,False
은평구,은평1동,2024-06-02,73.21,22,105081,4744.7,중개거래,정책전,False
은평구,은평1동,2024-06-22,41.93,13,66869,5272.5,중개거래,정책전,False
은평구,은평1동,2024-06-21,40.37,12,61933,5071.7,직거래,정책전,False
은평구,은평1동,2024-06-20,64.09,19,94624,4880.5,중개거래,정책전,False
은평구,은평1동,2024-06-20,60.07,18,87527,4816.6,중개거래,정책전,False
은평구,은평1동,2024-06-21,35.61,11,49224,4569.1,중개거래,정책전,False
은평구,은평1동,2024-06-26,31.97,10,54409,5625.4,직거래,정책전,False
은평구,은평1동,2024-06-08,73.29,22,111249,5017.9,중개거래,정책전,False
은평구,은평1동,2024-06-16,55.31,17,81373,4863.4,중개거래,정책전,False
은평구,은평1동,2024-06-04,71.48,22,112224,5190.3,직거래,정책전,False
은평구,은평1동,2024-06-01,58.46,18,90852,5137.3,중개거래,정책전,False
은평구,은평1동,2024-07-08,76.83,23,104875,4512.4,중개거래,정책전,False
은평구,은평1동,2024-07-21,92.65,28,132462,4726.5,중개거래,정책전,False
은평구,은평1동,2024-07-02,18.0,5,26367,4842.4,중개거래,정책전,False
은평구,은평1동,2024-07-07,43.65,13,65033,4925.3,직거래,정책전,False
은평구,은평1동,2024-07-14,74.81,23,105711,4671.1,직거래,정책전,False
은평구,은평1동,2024-07-12,71.92,22,96700,4444.7,중개거래,정책전,False
은평구,은평1동,2024-07-23,89.26,27,133596,4947.9,중개거래,정책전,False
은평구,은평2동,2024-07-11,42.89,13,58692,4523.5,중개거래,정책전,False
은평구,은평2동,2024-07-12,52.16,16,75953,4814.1,중개거래,정책전,False
은평구,은평2동,2024-07-13,34.92,11,48920,4630.5,중개거래,정책전,False
은평구,은평2동,2024-07-17,45.03,14,63813,4685.1,중개거래,정책전,False
은평구,은평2동,2024-07-19,33.76,10,45645,4469.9,직거래,정책전,False
은평구,은평2동,2024-07-26,95.63,29,148133,5120.7,중개거래,정책전,False
은평구,은평3동,2024-07-22,33.03,10,48807,4885.0,중개거래,정책전,False
은평구,은평3동,2024-07-24,50.07,15,76626,5059.4,중개거래,정책전,False
은평구,은평3동,2024-07-06,80.48,24,107408,4412.1,중개거래,정책전,False
은평구,은평3동,2024-07-20,71.23,22,101075,4690.6,중개거래,정책전,False
은평구,은평3동,2024-07-11,69.93,21,93508,4420.5,중개거래,정책전,False
은평구,은평3동,2024-07-20,84.42,26,113641,4450.2,중개거래,정책전,False
은평구,은평3동,2024-07-05,66.94,20,101530,5014.2,중개거래,정책전,False
은평구,은평3동,2024-07-18,59.7,18,84220,4663.2,중개거래,정책전,False
은평구,은평3동,2024-07-04,61.2,19,84540,4566.7,중개거래,정책전,False
은평구,은평3동,2024-07-05,45.16,14,63059,4616.1,중개거래,정책전,False
은평구,은평3동,2024-07-26,64.73,20,86867,4436.0,중개거래,정책전,False
은평구,은평3동,2024-08-19,33.13,10,50305,5019.8,중개거래,정책전,False
은평구,은평3동,2024-08-27,53.92,16,80068,4908.6,중개거래,정책전,False
은평구,은평3동,2024-08-24,82.19,25,120126,4831.6,중개거래,정책전,False
은평구,은평3동,2024-08-02,93.68,28,141698,5000.0,중개거래,정책전,False
은평구,은평3동,2024-08-19,18.0,5,26640,4892.6,중개거래,정책전,False
은평구,은평3동,2024-08-06,74.25,22,108545,4832.7,중개거래,정책전,False
은평구,은평3동,2024-08-24,36.81,11,48520,4357.9,중개거래,정책전,False
은평구,은평3동,2024-08-10,36.95,11,53553,4791.6,중개거래,정책전,False
은평구,은평2동,2024-08-03,55.7,17,78715,4672.0,중개거래,정책전,False
은평구,은평2동,2024-08-03,82.46,25,114492,4590.0,중개거래,정책전,False
은평구,은평2동,2024-08-23,31.83,10,50732,5269.1,중개거래,정책전,False
은평구,은평2동,2024-08-22,18.0,5,24252,4454.0,직거래,정책전,False
은평구,은평2동,2024-08-07,56.24,17,76223,4480.2,중개거래,정책전,False
은평구,은평1동,2024-09-18,76.63,23,108693,4689.0,직거래,정책전,False
은평구,은평1동,2024-09-17,74.61,23,114741,5083.6,중개거래,정책전,False
은평구,은평1동,2024-09-15,43.97,13,63085,4742.8,중개거래,정책전,False
은평구,은평1동,2024-09-12,87.44,26,130582,4937.0,중개거래,정책전,False
은평구,은평1동,2024-09-24,100.41,30,145256,4782.4,중개거래,정책전,False
은평구,은평1동,2024-09-10,84.16,25,113992,4477.5,중개거래,정책전,False
은평구,은평1동,2024-09-14,67.35,20,94055,4616.5,중개거래,정책전,False
은평구,은평1동,2024-09-02,51.39,16,72333,4653.4,직거래,정책전,False
은평구,은평1동,2024-09-07,18.0,5,26725,4908.2,중개거래,정책전,False
은평구,은평2동,2024-09-25,47.15,14,69722,4887.9,중개거래,정책전,False
은평구,은평2동,2024-09-17,92.71,28,128152,4569.6,중개거래,정책전,False
은평구,은평2동,2024-09-12,65.1,20,87331,4434.8,중개거래,정책전,False
은평구,은평2동,2024-09-27,67.75,20,104599,5104.2,중개거래,정책전,False
은평구,은평2동,2024-09-15,59.81,18,85744,4739.4,중개거래,정책전,False
은평구,은평2동,2024-09-26,55.97,17,80375,4747.1,직거래,정책전,False
은평구,은평2동,2024-09-01,77.58,23,107529,4581.8,직거래,정책전,False
은평구,은평3동,2024-09-21,58.28,18,79787,4525.4,직거래,정책전,False
은평구,은평3동,2024-09-06,18.0,5,26149,4802.4,직거래,정책전,False
은평구,은평3동,2024-09-21,53.97,16,70743,4332.8,직거래,정책전,False
은평구,은평3동,2024-09-21,59.51,18,89004,4944.0,중개거래,정책전,False
은평구,은평3동,2024-09-08,59.7,18,89964,4982.0,중개거래,정책전,False
은평구,은평2동,2024-10-10,78.04,24,103374,4379.1,중개거래,정책전,False
은평구,은평2동,2024-10-25,70.85,21,110535,5157.8,중개거래,정책전,False
은평구,은평2동,2024-10-05,69.81,21,101245,4794.3,중개거래,정책전,False
은평구,은평2동,2024-10-17,38.92,12,54623,4639.6,중개거래,정책전,False
은평구,은평2동,2024-10-08,45.45,14,71342,5188.7,중개거래,정책전,False
은평구,은평2동,2024-10-26,59.16,18,86941,4857.8,중개거래,정책전,False
은평구,은평2동,2024-10-23,30.08,9,46871,5150.8,중개거래,정책전,False
은평구,은평2동,2024-10-22,102.29,31,148409,4796.2,중개거래,정책전,False
은평구,은평1동,2024-10-17,63.53,19,96283,5010.2,중개거래,정책전,False
은평구,은평1동,2024-10-11,71.34,22,103624,4801.6,중개거래,정책전,False
은평구,은평1동,2024-10-23,55.48,17,76944,4584.6,중개거래,정책전,False
은평구,은평1동,2024-10-05,75.92,23,113959,4961.9,중개거래,정책전,False
은평구,은평1동,2024-10-18,78.57,24,126608,5326.6,중개거래,정책전,False
은평구,은평1동,2024-10-23,41.72,13,61550,4876.9,중개거래,정책전,False
은평구,은평1동,2024-10-03,55.02,17,86394,5191.0,중개거래,정책전,False
은평구,은평1동,2024-10-09,60.76,18,89673,4879.1,중개거래,정책전,False
은평구,은평1동,2024-10-07,32.13,10,49373,5079.9,중개거래,정책전,False
은평구,은평1동,2024-10-27,45.94,14,70857,5099.1,중개거래,정책전,False
은평구,은평1동,2024-10-16,31.27,9,45146,4773.3,중개거래,정책전,False
은평구,은평1동,2024-10-26,46.03,14,66379,4766.8,중개거래,정책전,False
은평구,은평1동,2024-10-14,32.65,10,47575,4817.1,중개거래,정책전,False
은평구,은평1동,2024-10-20,64.27,19,96646,4971.1,중개거래,정책전,False
은평구,은평1동,2024-10-04,35.03,11,50669,4781.2,중개거래,정책전,False
은평구,은평1동,2024-10-22,53.54,16,76294,4710.7,중개거래,정책전,False
은평구,은평3동,2024-11-14,72.91,22,103228,4680.6,중개거래,정책전,False
은평구,은평3동,2024-11-02,58.78,18,87569,4924.6,중개거래,정책전,False
은평구,은평3동,2024-11-06,80.68,24,132306,5421.4,직거래,정책전,False
은평구,은평3동,2024-11-08,62.15,19,96752,5146.5,중개거래,정책전,False
은평구,은평3동,2024-11-07,75.82,23,116578,5082.8,중개거래,정책전,False
은평구,은평3동,2024-11-02,55.65,17,80019,4753.5,중개거래,정책전,False
은평구,은평3동,2024-11-20,63.73,19,97742,5070.0,중개거래,정책전,False
은평구,은평3동,2024-11-10,61.08,18,89081,4821.1,직거래,정책전,False
은평구,은평3동,2024-11-11,84.63,26,130941,5114.6,중개거래,정책전,False
은평구,은평2동,2024-11-23,119.95,36,173197,4773.4,중개거래,정책전,False
은평구,은평2동,2024-11-16,56.51,17,79453,4647.7,중개거래,정책전,False
은평구,은평2동,2024-11-11,71.35,22,107697,4989.9,중개거래,정책전,False
은평구,은평2동,2024-11-07,62.11,19,91302,4859.5,중개거래,정책전,False
은평구,은평2동,2024-11-18,70.79,21,103405,4829.1,중개거래,정책전,False
은평구,은평2동,2024-11-04,47.51,14,71134,4949.6,중개거래,정책전,False
은평구,은평2동,2024-11-20,63.2,19,88480,4627.8,중개거래,정책전,False
은평구,은평2동,2024-11-09,18.0,5,27630,5074.4,직거래,정책전,False
은평구,은평2동,2024-11-09,35.1,11,51697,4868.5,중개거래,정책전,False
은평구,은평1동,2024-11-19,61.48,19,93425,5023.5,직거래,정책전,False
은평구,은평1동,2024-11-09,57.88,18,89847,5131.7,중개거래,정책전,False
은평구,은평1동,2024-11-03,67.18,20,105959,5214.2,중개거래,정책전,False
은평구,은평1동,2024-11-27,92.86,28,142431,5070.4,중개거래,정책전,False
은평구,은평1동,2024-11-05,39.32,12,62737,5274.9,중개거래,정책전,False
은평구,은평1동,2024-11-05,48.16,15,62848,4313.7,중개거래,정책전,False
은평구,은평1동,2024-11-02,42.59,13,66145,5133.6,직거래,정책전,False
은평구,은평1동,2024-11-07,86.17,26,121737,4670.0,중개거래,정책전,False
은평구,은평1동,2024-11-11,32.4,10,45939,4687.0,직거래,정책전,False
은평구,은평1동,2024-11-19,34.38,10,54513,5241.6,직거래,정책전,False
은평구,은평1동,2024-12-23,43.24,13,62005,4740.2,중개거래,정책전,False
은평구,은평1동,2024-12-25,52.23,16,76199,4822.7,중개거래,정책전,False
은평구,은평1동,2024-12-09,77.45,23,106557,4548.1,직거래,정책전,False
은평구,은평1동,2024-12-15,62.01,19,86068,4588.5,중개거래,정책전,False
은평구,은평1동,2024-12-12,48.89,15,68508,4631.9,중개거래,정책전,False
은평구,은평1동,2024-12-19,45.54,14,63177,4585.6,중개거래,정책전,False
은평구,은평1동,2024-12-19,59.09,18,84842,4746.5,중개거래,정책전,False
은평구,은평1동,2024-12-03,87.74,27,139289,5248.3,중개거래,정책전,False
은평구,은평1동,2024-12-26,45.77,14,68241,4929.1,중개거래,정책전,False
은평구,은평2동,2024-12-21,82.19,25,122699,4935.4,중개거래,정책전,False
은평구,은평2동,2024-12-26,73.22,22,111036,5012.8,중개거래,정책전,False
은평구,은평2동,2024-12-23,100.57,30,151741,4988.0,중개거래,정책전,False
은평구,은평2동,2024-12-09,38.02,12,58078,5050.0,중개거래,정책전,False
은평구,은평2동,2024-12-19,103.62,31,146949,4688.0,중개거래,정책전,False
은평구,은평2동,2024-12-21,44.66,14,62561,4630.7,직거래,정책전,False
은평구,은평2동,2024-12-01,59.35,18,83587,4655.6,중개거래,정책전,False
은평구,은평2동,2024-12-21,58.9,18,92365,5184.0,중개거래,정책전,False
은평구,은평2동,2024-12-06,52.93,16,71736,4480.1,중개거래,정책전,False
은평구,은평2동,2024-12-22,48.43,15,65704,4485.1,중개거래,정책전,False
은평구,은평2동,2024-12-18,68.35,21,101438,4906.4,중개거래,정책전,False
은평구,은평1동,2025-01-26,40.6,12,57234,4659.6,중개거래,정책전,False
은평구,은평1동,2025-01-17,45.08,14,64773,4750.2,중개거래,정책전,False
은평구,은평1동,2025-01-04,76.62,23,118378,5107.4,중개거래,정책전,False
은평구,은평1동,2025-01-19,71.53,22,97108,4487.7,직거래,정책전,False
은평구,은평1동,2025-01-07,80.37,24,120118,4940.8,직거래,정책전,False
은평구,은평1동,2025-01-24,47.61,14,68542,4759.0,중개거래,정책전,False
은평구,은평1동,2025-01-19,49.3,15,66297,4445.7,직거래,정책전,False
은평구,은평1동,2025-01-09,66.11,20,93172,4659.4,중개거래,정책전,False
은평구,은평3동,2025-01-01,60.75,18,90343,4916.4,중개거래,정책전,False
은평구,은평3동,2025-01-14,47.86,14,74306,5132.4,중개거래,정책전,False
은평구,은평3동,2025-01-22,58.57,18,83882,4734.3,중개거래,정책전,False
은평구,은평3동,2025-01-24,60.42,18,89659,4905.7,중개거래,정책전,False
은평구,은평3동,2025-01-26,44.4,13,66799,4973.3,중개거래,정책전,False
은평구,은평2동,2025-01-07,38.81,12,57861,4928.2,중개거래,정책전,False
은평구,은평2동,2025-01-01,56.32,17,82331,4832.3,중개거래,정책전,False
은평구,은평2동,2025-01-10,96.56,29,138088,4727.7,중개거래,정책전,False
은평구,은평2동,2025-01-23,40.59,12,61988,5048.4,중개거래,정책전,False
은평구,은평2동,2025-01-05,82.61,25,122394,4897.7,중개거래,정책전,False
은평구,은평2동,2025-01-04,77.9,24,117165,4972.0,직거래,정책전,False
은평구,은평2동,2025-01-24,26.79,8,43991,5427.8,중개거래,정책전,False
은평구,은평2동,2025-01-14,39.14,12,58739,4961.0,중개거래,정책전,False
은평구,은평2동,2025-01-17,86.02,26,120483,4630.2,중개거래,정책전,False
은평구,은평2동,2025-01-18,67.62,20,93916,4591.6,중개거래,정책전,False
은평구,은평2동,2025-01-10,98.21,30,139031,4679.6,중개거래,정책전,False
은평구,은평2동,2025-01-25,108.59,33,166766,5076.8,중개거래,정책전,False
은평구,은평2동,2025-01-13,70.7,21,111932,5233.8,중개거래,정책전,False
은평구,은평1동,2025-02-27,78.48,24,120788,5087.6,중개거래,정책전,False
은평구,은평1동,2025-02-09,72.69,22,116176,5283.5,중개거래,정책전,False
은평구,은평1동,2025-02-18,44.93,14,63029,4637.3,중개거래,정책전,False
은평구,은평1동,2025-02-17,70.8,21,115475,5391.4,중개거래,정책전,False
은평구,은평1동,2025-02-26,59.45,18,89410,4971.5,중개거래,정책전,False
은평구,은평1동,2025-02-07,38.78,12,63480,5410.9,중개거래,정책전,False
은평구,은평1동,2025-02-23,68.24,21,106362,5152.8,중개거래,정책전,False
은평구,은평1동,2025-02-20,50.86,15,74233,4825.2,직거래,정책전,False
은평구,은평1동,2025-02-18,45.72,14,70473,5095.6,중개거래,정책전,False
은평구,은평3동,2025-02-19,65.78,20,103978,5225.4,중개거래,정책전,False
은평구,은평3동,2025-02-18,94.11,28,126443,4441.5,직거래,정책전,False
은평구,은평3동,2025-02-26,84.91,26,123436,4805.5,중개거래,정책전,False
은평구,은평3동,2025-02-19,55.39,17,79856,4766.3,중개거래,정책전,False
은평구,은평3동,2025-02-10,80.49,24,117987,4845.6,중개거래,정책전,False
은평구,은평3동,2025-02-08,86.69,26,136350,5199.6,중개거래,정책전,False
은평구,은평2동,2025-02-06,50.93,15,63891,4146.9,직거래,정책전,False
은평구,은평2동,2025-02-05,54.75,17,87090,5258.4,직거래,정책전,False
은평구,은평2동,2025-02-16,43.17,13,62191,4762.1,중개거래,정책전,False
은평구,은평2동,2025-02-27,53.62,16,73792,4549.5,중개거래,정책전,False
은평구,은평2동,2025-02-27,60.34,18,90520,4959.7,중개거래,정책전,False
은평구,은평2동,2025-02-14,57.78,17,84654,4843.4,중개거래,정책전,False
은평구,은평2동,2025-02-26,61.22,19,94190,5086.4,직거래,정책전,False
은평구,은평2동,2025-02-15,35.95,11,52383,4816.4,중개거래,정책전,False
은평구,은평2동,2025-02-05,50.91,15,82968,5387.4,중개거래,정책전,False
은평구,은평2동,2025-03-02,53.76,16,69191,4254.9,직거래,정책전,False
은평구,은평2동,2025-03-23,66.07,20,98527,4929.8,중개거래,정책전,False
은평구,은평2동,2025-03-24,35.03,11,48566,4583.4,중개거래,정책전,False
은평구,은평2동,2025-03-17,97.11,29,141272,4809.0,중개거래,정책전,False
은평구,은평2동,2025-03-07,59.51,18,86383,4798.4,중개거래,정책전,False
은평구,은평2동,2025-03-04,56.83,17,82342,4790.0,중개거래,정책전,False
은평구,은평2동,2025-03-07,56.97,17,90833,5270.4,중개거래,정책전,False
은평구,은평2동,2025-03-09,42.8,13,66214,5113.9,중개거래,정책전,False
은평구,은평2동,2025-03-11,30.48,9,45297,4913.1,중개거래,정책전,False
은평구,은평2동,2025-03-05,45.57,14,63526,4608.6,중개거래,정책전,False
은평구,은평2동,2025-03-06,42.35,13,59307,4629.8,중개거래,정책전,False
은평구,은평1동,2025-03-23,66.3,20,104698,5220.1,중개거래,정책전,False
은평구,은평1동,2025-03-14,54.7,17,77813,4703.1,중개거래,정책전,False
은평구,은평1동,2025-03-23,80.6,24,118188,4847.6,직거래,정책전,False
은평구,은평1동,2025-03-14,101.26,31,153004,4995.0,중개거래,정책전,False
은평구,은평1동,2025-03-10,63.03,19,90874,4766.2,중개거래,정책전,False
은평구,은평3동,2025-03-15,75.94,23,103453,4503.3,중개거래,정책전,False
은평구,은평3동,2025-03-27,41.09,12,58483,4705.2,중개거래,정책전,False
은평구,은평3동,2025-03-10,40.67,12,58296,4739.0,중개거래,정책전,False
은평구,은평3동,2025-03-19,101.69,31,143619,4668.9,중개거래,정책전,False
은평구,은평3동,2025-03-22,62.08,19,88401,4707.1,중개거래,정책전,False
은평구,은평1동,2025-04-10,55.53,17,87715,5221.9,직거래,정책전,False
은평구,은평1동,2025-04-06,50.97,15,72365,4693.5,중개거래,정책전,False
은평구,은평1동,2025-04-20,58.08,18,89944,5119.7,중개거래,정책전,False
은평구,은평1동,2025-04-09,71.84,22,108496,4992.5,중개거래,정책전,False
은평구,은평1동,2025-04-12,77.75,24,113436,4823.2,중개거래,정책전,False
은평구,은평1동,2025-04-09,48.78,15,65838,4461.4,중개거래,정책전,False
은평구,은평1동,2025-04-22,64.08,19,96552,4980.9,중개거래,정책전,False
은평구,은평1동,2025-04-02,33.34,10,49727,4931.3,중개거래,정책전,False
은평구,은평1동,2025-04-06,70.02,21,95710,4518.7,중개거래,정책전,False
은평구,은평3동,2025-04-13,24.14,7,37115,5082.7,중개거래,정책전,False
은평구,은평3동,2025-04-20,43.36,13,62683,4778.5,중개거래,정책전,False
은평구,은평3동,2025-04-19,85.57,26,129562,5005.2,중개거래,정책전,False
은평구,은평3동,2025-04-19,70.33,21,117052,5501.9,직거래,정책전,False
은평구,은평3동,2025-04-01,70.63,21,110527,5173.0,중개거래,정책전,False
은평구,은평3동,2025-04-18,52.66,16,76923,4829.1,중개거래,정책전,False
은평구,은평3동,2025-04-09,66.21,20,96175,4801.6,중개거래,정책전,False
은평구,은평3동,2025-04-26,54.23,16,81122,4945.3,직거래,정책전,False
은평구,은평3동,2025-04-11,75.97,23,113217,4926.3,중개거래,정책전,False
은평구,은평3동,2025-04-09,58.28,18,83594,4741.5,중개거래,정책전,False
은평구,은평3동,2025-04-21,55.8,17,83944,4972.9,직거래,정책전,False
은평구,은평3동,2025-04-14,64.38,19,95376,4897.5,직거래,정책전,False
은평구,은평3동,2025-04-21,53.97,16,87574,5363.7,중개거래,정책전,False
은평구,은평2동,2025-04-04,22.83,7,35643,5161.5,직거래,정책전,False
은평구,은평2동,2025-04-08,74.95,23,109598,4833.7,중개거래,정책전,False
은평구,은평2동,2025-04-02,51.41,16,78695,5060.3,중개거래,정책전,False
은평구,은평2동,2025-04-15,93.88,28,134397,4732.3,중개거래,정책전,False
은평구,은평2동,2025-04-17,52.57,16,90074,5664.0,중개거래,정책전,False
은평구,은평2동,2025-04-22,41.05,12,60178,4846.7,중개거래,정책전,False
은평구,은평2동,2025-04-20,64.46,19,99152,5085.0,중개거래,정책전,False
은평구,은평2동,2025-04-25,99.06,30,146775,4898.3,중개거래,정책전,False
은평구,은평2동,2025-04-24,51.71,16,76086,4863.7,중개거래,정책전,False
은평구,은평2동,2025-04-22,93.52,28,134652,4759.6,중개거래,정책전,False
은평구,은평3동,2025-05-01,71.25,22,105562,4897.8,중개거래,정책전,False
은평구,은평3동,2025-05-12,75.72,23,109136,4764.9,중개거래,정책전,False
은평구,은평3동,2025-05-22,76.22,23,119176,5169.2,중개거래,정책전,False
은평구,은평3동,2025-05-23,59.95,18,84718,4671.8,중개거래,정책전,False
은평구,은평3동,2025-05-22,83.24,25,118182,4693.4,중개거래,정책전,False
은평구,은평3동,2025-05-26,50.12,15,82641,5450.6,중개거래,정책전,False
은평구,은평3동,2025-05-20,83.74,25,121355,4790.5,중개거래,정책전,False
은평구,은평3동,2025-05-26,86.59,26,129783,4954.9,중개거래,정책전,False
은평구,은평3동,2025-05-08,79.77,24,114300,4736.6,직거래,정책전,False
은평구,은평3동,2025-05-10,52.48,16,77987,4912.8,중개거래,정책전,False
은평구,은평3동,2025-05-04,81.4,25,127430,5175.2,중개거래,정책전,False
은평구,은평3동,2025-05-16,22.04,7,32913,4936.9,직거래,정책전,False
은평구,은평3동,2025-05-01,85.81,26,126149,4859.6,직거래,정책전,False
은평구,은평3동,2025-05-03,18.0,5,26598,4884.9,중개거래,정책전,False
은평구,은평2동,2025-05-21,49.53,15,70573,4710.2,중개거래,정책전,False
은평구,은평2동,2025-05-18,83.37,25,121324,4811.0,중개거래,정책전,False
은평구,은평2동,2025-05-25,21.52,7,30596,4700.4,중개거래,정책전,False
은평구,은평2동,2025-05-19,74.35,22,105387,4685.7,중개거래,정책전,False
은평구,은평2동,2025-05-01,93.3,28,143605,5088.3,중개거래,정책전,False
은평구,은평2동,2025-05-27,38.23,12,61965,5358.5,직거래,정책전,False
은평구,은평2동,2025-05-21,34.42,10,49984,4800.1,중개거래,정책전,False
은평구,은평2동,2025-05-26,60.19,18,91481,5024.0,중개거래,정책전,False
은평구,은평2동,2025-05-04,63.29,19,94334,4927.5,직거래,정책전,False
은평구,은평2동,2025-05-02,48.92,15,67740,4577.8,중개거래,정책전,False
은평구,은평2동,2025-05-22,63.85,19,95994,4970.2,중개거래,정책전,False
은평구,은평2동,2025-05-26,103.77,31,147596,4701.8,직거래,정책전,False
은평구,은평2동,2025-05-25,48.14,15,74941,5146.0,중개거래,정책전,False
은평구,은평3동,2025-06-15,91.8,28,144813,5214.9,중개거래,정책전,False
은평구,은평3동,2025-06-22,69.76,21,116008,5497.4,중개거래,정책전,False
은평구,은평3동,2025-06-14,52.61,16,89877,5647.4,직거래,정책전,False
은평구,은평3동,2025-06-07,52.99,16,84690,5283.7,중개거래,정책전,False
은평구,은평3동,2025-06-15,69.64,21,109020,5175.2,중개거래,정책전,False
은평구,은평3동,2025-06-21,47.02,14,70356,4946.2,중개거래,정책전,False
은평구,은평3동,2025-06-27,55.47,17,81348,4847.7,직거래,정책전,False
은평구,은평3동,2025-06-15,76.19,23,115786,5024.1,중개거래,정책전,False
은평구,은평3동,2025-06-02,37.0,11,61640,5507.8,중개거래,정책전,False
은평구,은평3동,2025-06-05,51.83,16,77179,4922.3,중개거래,정책전,False
은평구,은평3동,2025-06-19,35.31,11,59847,5602.8,중개거래,정책전,False
은평구,은평2동,2025-06-16,54.34,16,84232,5124.3,중개거래,정책전,False
은평구,은평2동,2025-06-18,90.15,27,158053,5796.1,중개거래,정책전,True
은평구,은평2동,2025-06-15,32.7,10,55877,5649.6,중개거래,정책전,False
은평구,은평2동,2025-06-08,82.83,25,133788,5339.4,중개거래,정책전,False
은평구,은평2동,2025-06-27,55.87,17,88304,5224.8,중개거래,정책전,False
은평구,은평2동,2025-06-03,58.62,18,94474,5327.7,중개거래,정책전,False
은평구,은평2동,2025-06-04,51.41,16,88879,5715.5,직거래,정책전,False
은평구,은평2동,2025-06-19,78.45,24,137207,5781.6,중개거래,정책전,True
은평구,은평2동,2025-06-09,18.0,5,29354,5391.0,중개거래,정책전,False
은평구,은평2동,2025-06-13,76.89,23,121200,5210.7,중개거래,정책전,False
은평구,은평2동,2025-06-17,65.11,20,102622,5210.0,중개거래,정책전,False
은평구,은평2동,2025-06-14,61.41,19,100216,5395.1,중개거래,정책전,False
은평구,은평2동,2025-06-03,35.89,11,61605,5674.6,중개거래,정책전,False
은평구,은평2동,2025-06-07,62.19,19,93310,4959.7,중개거래,정책전,False
은평구,은평2동,2025-06-21,52.77,16,86077,5392.0,중개거래,정책전,False
은평구,은평2동,2025-06-27,18.65,6,31425,5568.9,중개거래,정책전,False
은평구,은평2동,2025-06-09,50.33,15,85298,5602.9,중개거래,정책전,False
은평구,은평2동,2025-06-12,52.56,16,80774,5080.3,중개거래,정책전,False
은평구,은평2동,2025-06-16,76.69,23,119334,5144.0,중개거래,정책전,False
은평구,은평1동,2025-06-07,18.0,5,27447,5040.8,중개거래,정책전,False
은평구,은평1동,2025-06-27,43.54,13,70525,5354.4,중개거래,정책전,False
은평구,은평1동,2025-06-04,64.79,20,106568,5437.7,중개거래,정책전,False
은평구,은평1동,2025-06-12,18.0,5,26749,4912.6,중개거래,정책전,False
은평구,은평1동,2025-06-25,62.92,19,104699,5500.5,중개거래,정책전,False
은평구,은평1동,2025-06-24,57.09,17,93539,5416.4,중개거래,정책전,False
은평구,은평1동,2025-06-18,74.1,22,118611,5291.7,중개거래,정책전,False
은평구,은평1동,2025-06-03,59.09,18,92623,5181.7,중개거래,정책전,False
은평구,은평1동,2025-06-13,71.45,22,113616,5256.5,중개거래,정책전,False
은평구,은평1동,2025-06-03,51.15,15,90026,5818.5,중개거래,정책전,True
은평구,은평1동,2025-06-10,43.33,13,60137,4588.3,중개거래,정책전,False
은평구,은평1동,2025-06-20,67.2,20,109108,5367.7,중개거래,정책전,False
은평구,은평1동,2025-06-23,55.19,17,87437,5237.1,중개거래,정책전,False
