구,법정동,계약년월,평균평단가,중위평단가,거래건수
은평구,은평3동,2024-09,4717.3,4802.4,5
은평구,은평3동,2024-11,5001.7,5070.0,9
은평구,은평3동,2025-01,4932.4,4916.4,5
은평구,은평3동,2025-02,4880.7,4825.6,6
은평구,은평3동,2025-03,4664.7,4705.2,5
은평구,은평3동,2025-04,5001.5,4945.3,13
은평구,은평3동,2025-05,4921.4,4891.4,14
은평구,은평3동,2025-06,5242.7,5214.9,11
은평구,은평3동,2025-07,5099.9,5074.4,12
은평구,은평3동,2025-09,5033.7,5029.6,8
은평구,은평3동,2025-11,5046.7,5125.6,8
은평구,은평3동,2025-12,5036.4,5035.2,4
은평구,은평3동,2026-01,5041.4,4990.6,10
은평구,은평3동,2026-02,4976.0,4889.9,7
은평구,은평3동,2026-03,5098.7,5100.0,8
은평구,은평3동,2026-04,5049.3,5029.4,6
은평구,은평3동,2026-06,5171.3,5136.3,17
은평구,은평3동,2026-08,5180.5,5160.6,8
종로구,종로1동,2024-07,3968.9,3919.3,8
종로구,종로1동,2024-08,3919.6,3945.4,6
종로구,종로1동,2024-10,3914.9,3910.4,7
종로구,종로1동,2024-11,4095.5,4095.4,13
종로구,종로1동,2025-02,4002.0,4017.9,11
종로구,종로1동,2025-03,4005.8,4059.7,12
종로구,종로1동,2025-04,3926.6,3954.8,10
종로구,종로1동,2025-05,3865.7,3823.4,11
종로구,종로1동,2025-07,3988.6,4055.9,6
종로구,종로1동,2025-08,4015.4,3962.7,4
종로구,종로1동,2025-09,3874.6,3760.4,6
종로구,종로1동,2025-10,3735.6,3707.1,9
종로구,종로1동,2025-11,4011.1,4040.1,7
종로구,종로1동,2026-01,3908.4,3888.0,8
종로구,종로1동,2026-03,3848.3,3863.9,8
종로구,종로1동,2026-04,3819.0,3932.3,13
종로구,종로1동,2026-05,3700.3,3710.4,10
종로구,종로1동,2026-06,3988.6,3940.2,9
종로구,종로1동,2026-07,3629.8,3603.5,7
종로구,종로1동,2026-08,3733.1,3784.0,7
종로구,종로2동,2024-05,3923.8,3867.2,6
종로구,종로2동,2024-06,4037.1,4097.8,9
종로구,종로2동,2024-07,3847.7,3827.1,11
종로구,종로2동,2024-09,4026.6,4029.1,11
종로구,종로2동,2024-10,3985.2,4028.0,6
종로구,종로2동,2024-11,3903.0,3954.4,8
종로구,종로2동,2024-12,3967.0,3943.5,9
종로구,종로2동,2025-02,3991.9,3990.8,9
종로구,종로2동,2025-03,3960.9,3927.0,8
종로구,종로2동,2025-04,4133.2,4068.2,3
종로구,종로2동,2025-05,3901.4,3864.4,14
종로구,종로2동,2025-08,3944.1,4027.6,4
종로구,종로2동,2025-10,3889.4,3889.2,9
종로구,종로2동,2025-11,3968.5,3886.0,12
종로구,종로2동,2025-12,3790.4,3805.1,11
종로구,종로2동,2026-02,3931.3,3901.0,8
종로구,종로2동,2026-03,3820.8,3811.1,8
종로구,종로2동,2026-04,3860.1,3854.4,8
종로구,종로2동,2026-05,3699.4,3663.8,12
종로구,종로2동,2026-06,3806.7,3763.8,11
종로구,종로2동,2026-07,3625.2,3697.3,3
종로구,종로3동,2024-05,3994.3,3980.8,10
종로구,종로3동,2024-07,3900.9,3910.0,10
종로구,종로3동,2024-08,4044.2,4009.3,5
종로구,종로3동,2024-09,4007.2,4034.9,11
종로구,종로3동,2024-10,3933.4,4012.1,9
종로구,종로3동,2025-01,3889.3,3921.8,11
종로구,종로3동,2025-02,3986.1,4020.3,11
종로구,종로3동,2025-03,3893.6,3880.6,12
종로구,종로3동,2025-04,4003.9,3987.8,14
종로구,종로3동,2025-05,3931.1,3927.4,13
종로구,종로3동,2025-06,4086.7,4161.5,13
종로구,종로3동,2025-08,3791.3,3748.1,11
종로구,종로3동,2025-09,3842.4,3840.6,5
종로구,종로3동,2025-10,3916.5,3959.0,12
종로구,종로3동,2026-02,3835.9,3803.0,8
종로구,종로3동,2026-03,3852.8,3872.5,10
종로구,종로3동,2026-07,3663.2,3657.9,4
종로구,종로3동,2026-08,3725.5,3732.3,9
종로구,종로4동,2024-05,3893.0,3925.1,10
종로구,종로4동,2024-06,3957.7,3960.2,7
종로구,종로4동,2024-07,3985.9,3942.3,11
종로구,종로4동,2024-08,4083.5,4067.4,12
종로구,종로4동,2024-09,3917.0,3920.6,6
종로구,종로4동,2024-10,3944.7,3880.6,8
종로구,종로4동,2024-11,3799.5,3785.0,8
종로구,종로4동,2024-12,3882.0,3942.5,9
종로구,종로4동,2025-01,3880.7,3893.0,5
종로구,종로4동,2025-02,4070.0,4051.6,10
종로구,종로4동,2025-03,3882.6,3910.1,3
종로구,종로4동,2025-04,3982.7,4070.2,7
종로구,종로4동,2025-05,3865.5,3876.4,10
종로구,종로4동,2025-06,4289.4,4306.8,15
종로구,종로4동,2025-07,3930.8,3995.1,9
종로구,종로4동,2025-08,3908.7,3837.3,10
종로구,종로4동,2025-09,3822.1,3822.8,12
종로구,종로4동,2025-11,3864.9,3898.0,8
종로구,종로4동,2025-12,3944.1,3896.4,8
종로구,종로4동,2026-01,3794.2,3799.2,8
종로구,종로4동,2026-02,3891.4,3887.4,10
종로구,종로4동,2026-03,3798.8,3836.2,13
종로구,종로4동,2026-07,3857.9,3839.7,10
종로구,종로4동,2026-08,3790.5,3681.0,10
중구,중1동,2024-05,5824.2,5826.4,7
중구,중1동,2024-07,5637.5,5666.5,9
중구,중1동,2024-08,5648.7,5564.6,5
중구,중1동,2024-11,5764.8,5758.6,9
중구,중1동,2025-01,5679.7,5726.3,5
중구,중1동,2025-02,5804.0,5816.2,10
중구,중1동,2025-03,5445.0,5486.4,6
중구,중1동,2025-04,5913.7,5894.6,8
중구,중1동,2025-07,5807.8,5810.3,13
중구,중1동,2025-08,5743.7,5846.1,8
중구,중1동,2025-09,5862.0,5902.5,5
중구,중1동,2025-10,5749.2,5739.5,8
중구,중1동,2025-12,5736.6,5653.0,14
중구,중1동,2026-01,5627.0,5698.4,13
중구,중1동,2026-02,5859.8,5808.5,15
중구,중1동,2026-04,5572.9,5656.0,12
중구,중1동,2026-05,5907.4,5968.9,10
중구,중1동,2026-06,5865.2,5914.9,5
중구,중1동,2026-07,5961.4,5950.4,5
중구,중1동,2026-08,5891.8,5960.4,11
중구,중2동,2024-05,5794.7,5757.1,8
중구,중2동,2024-06,5779.3,5728.0,11
중구,중2동,2024-07,5508.4,5509.3,8
중구,중2동,2024-09,5784.2,5787.2,8
중구,중2동,2024-10,5510.6,5518.5,7
중구,중2동,2024-12,5596.4,5569.5,8
중구,중2동,2025-01,5779.3,5789.6,6
중구,중2동,2025-02,5674.2,5589.9,11
중구,중2동,2025-04,5655.3,5614.0,9
중구,중2동,2025-05,5757.7,5804.2,8
중구,중2동,2025-06,6072.1,5992.9,19
중구,중2동,2025-07,5791.4,5761.5,10
중구,중2동,2025-08,5786.6,5799.2,9
중구,중2동,2025-11,5749.6,5700.4,14
중구,중2동,2026-03,5698.2,5733.2,10
중구,중2동,2026-04,5967.2,5955.5,4
중구,중2동,2026-05,5888.4,5827.2,12
중구,중2동,2026-06,6076.0,6120.2,11
중구,중3동,2024-05,5820.6,5849.4,13
중구,중3동,2024-06,5961.0,5893.8,7
중구,중3동,2024-07,5661.6,5591.1,13
중구,중3동,2024-08,5815.1,5770.1,10
중구,중3동,2024-09,5702.4,5726.0,8
중구,중3동,2024-10,5663.6,5728.1,9
중구,중3동,2024-11,5753.8,5786.2,12
중구,중3동,2024-12,5646.3,5802.0,6
중구,중3동,2025-01,5784.3,5771.0,14
중구,중3동,2025-02,5875.2,5926.8,9
중구,중3동,2025-03,5792.6,5841.4,14
중구,중3동,2025-04,5857.3,5934.9,6
중구,중3동,2025-05,5956.5,5891.8,8
중구,중3동,2025-07,5826.6,5874.2,15
중구,중3동,2025-08,5845.2,5725.3,5
중구,중3동,2025-09,5755.8,5803.4,5
중구,중3동,2025-11,5613.4,5579.8,9
중구,중3동,2026-02,5772.8,5734.8,14
중구,중3동,2026-04,5752.5,5709.6,7
중구,중3동,2026-05,5785.0,5770.0,9
중구,중3동,2026-06,5825.6,5760.6,5
중구,중4동,2024-05,5747.0,5721.8,8
중구,중4동,2024-08,5938.2,6039.7,5
중구,중4동,2024-11,5626.6,5635.6,9
중구,중4동,2024-12,5415.7,5347.5,9
중구,중4동,2025-01,5843.5,5828.2,10
중구,중4동,2025-02,5766.9,5819.0,8
중구,중4동,2025-03,5594.6,5653.3,5
중구,중4동,2025-04,5864.3,5923.6,6
중구,중4동,2025-06,6268.5,6305.4,17
중구,중4동,2025-07,5692.4,5691.2,15
중구,중4동,2025-08,5740.8,5713.8,10
중구,중4동,2025-09,5663.5,5664.0,11
중구,중4동,2025-10,5801.1,5808.0,12
중구,중4동,2025-12,5972.1,5908.8,6
중구,중4동,2026-01,5865.1,5955.7,7
중구,중4동,2026-02,5989.8,5962.3,5
중구,중4동,2026-03,5775.4,5752.4,8
중구,중4동,2026-04,5714.8,5706.5,11
중구,중4동,2026-05,5484.5,5484.5,2
중구,중4동,2026-06,6003.3,6098.3,8
중구,중4동,2026-07,5804.5,5779.8,6
중구,중4동,2026-08,6095.4,6151.7,9
중랑구,중랑1동,2024-05,7836.3,7923.6,5
중랑구,중랑1동,2024-06,7564.7,7522.4,8
중랑구,중랑1동,2024-07,7533.7,7492.0,17
중랑구,중랑1동,2024-08,7444.7,7432.6,14
중랑구,중랑1동,2024-09,7470.8,7436.2,11
중랑구,중랑1동,2024-10,7789.9,7672.2,4
중랑구,중랑1동,2024-11,7584.1,7619.1,12
중랑구,중랑1동,2024-12,7675.1,7707.0,8
중랑구,중랑1동,2025-01,7623.3,7779.0,10
중랑구,중랑1동,2025-02,7772.4,7736.6,10
중랑구,중랑1동,2025-03,7666.9,7714.7,10
중랑구,중랑1동,2025-04,8208.2,8355.5,12
중랑구,중랑1동,2025-05,7680.8,7722.6,10
중랑구,중랑1동,2025-06,8180.9,8251.8,20
중랑구,중랑1동,2025-07,7669.7,7537.0,11
중랑구,중랑1동,2025-08,7382.0,7449.5,6
중랑구,중랑1동,2025-09,7565.4,7524.6,10
중랑구,중랑1동,2025-10,7738.0,7729.8,8
중랑구,중랑1동,2025-11,7913.5,7924.7,6
중랑구,중랑1동,2025-12,7916.8,7909.8,6
중랑구,중랑1동,2026-01,7484.3,7529.7,5
중랑구,중랑1동,2026-02,8046.9,8167.2,10
중랑구,중랑1동,2026-03,7862.5,7892.2,10
중랑구,중랑1동,2026-04,8108.2,8099.2,8
중랑구,중랑1동,2026-05,8085.9,7912.0,5
중랑구,중랑1동,2026-06,7981.7,7956.8,9
중랑구,중랑1동,2026-07,7899.5,8003.5,9
중랑구,중랑1동,2026-08,8086.0,8056.3,5
중랑구,중랑2동,2024-05,7551.7,7478.0,12
중랑구,중랑2동,2024-06,7587.8,7477.0,8
중랑구,중랑2동,2024-07,7551.0,7515.8,6
중랑구,중랑2동,2024-08,7610.9,7740.0,10
중랑구,중랑2동,2024-09,7592.1,7544.1,16
중랑구,중랑2동,2024-10,7423.2,7457.7,5
중랑구,중랑2동,2024-11,7815.4,7735.4,8
중랑구,중랑2동,2024-12,7739.5,7692.1,7
중랑구,중랑2동,2025-01,7637.1,7671.9,12
중랑구,중랑2동,2025-02,7479.3,7395.3,7
중랑구,중랑2동,2025-03,7874.4,7917.5,12
중랑구,중랑2동,2025-04,7940.2,7968.2,8
중랑구,중랑2동,2025-05,7657.0,7720.5,12
중랑구,중랑2동,2025-06,8135.5,8149.6,12
중랑구,중랑2동,2025-07,7675.9,7718.7,8
중랑구,중랑2동,2025-08,7847.9,7806.2,6
중랑구,중랑2동,2025-09,7876.6,7859.0,13
중랑구,중랑2동,2025-10,7944.0,8131.0,8
중랑구,중랑2동,2025-11,7967.2,7947.2,11
중랑구,중랑2동,2025-12,7787.3,7795.5,8
중랑구,중랑2동,2026-01,7868.1,7884.6,8
중랑구,중랑2동,2026-02,8037.4,8067.0,11
중랑구,중랑2동,2026-03,7915.6,7984.4,9
중랑구,중랑2동,2026-04,8175.9,8136.6,12
중랑구,중랑2동,2026-05,8133.1,8009.1,3
중랑구,중랑2동,2026-06,7933.6,7916.2,12
중랑구,중랑2동,2026-07,8177.1,8275.1,7
중랑구,중랑2동,2026-08,7878.6,7829.0,10
